player_id,best_position,first_position,second_position,third_position,w_f,sm,level_a_w,level_d_w
4677,GK,GK,NP,NP,3,1,2,2
4678,RB,RB,RWB,RM,3,2,3,2
4679,CM,CM,RM,CAM,3,3,3,2
4680,CAM,LM,CAM,NP,2,4,2,2
4681,CAM,CM,CDM,CAM,3,3,2,2
4682,CM,CM,CDM,NP,2,3,2,1
4683,GK,GK,NP,NP,2,1,2,2
4684,GK,GK,NP,NP,2,1,2,2
4685,LWB,LWB,LM,RB,3,3,3,2
4686,ST,ST,NP,NP,3,3,2,1
4687,CAM,CAM,CM,NP,4,3,2,2
4688,CM,CM,CAM,NP,4,3,3,2
4689,GK,GK,NP,NP,2,1,2,2
4690,ST,ST,CF,NP,3,3,2,2
4691,ST,ST,NP,NP,3,3,3,2
4692,CDM,CDM,CM,NP,3,3,2,2
4693,RM,RM,RW,ST,2,3,3,2
4694,CDM,CDM,CM,RM,3,2,2,2
4695,GK,GK,NP,NP,2,1,2,2
4696,CM,CM,CDM,NP,2,3,2,3
4697,CDM,CDM,CM,NP,3,2,2,2
4698,RM,RM,NP,NP,3,3,3,3
4699,ST,ST,NP,NP,4,3,2,2
4700,ST,ST,CF,CAM,3,3,2,1
4701,RW,RW,ST,LW,3,3,2,2
4702,CB,CB,NP,NP,4,2,2,3
4703,RB,RB,NP,NP,3,2,2,2
4704,LB,LB,NP,NP,2,2,3,2
4705,RB,RB,NP,NP,3,3,2,3
4706,LM,LM,CM,NP,3,3,2,2
4707,LM,LM,RM,CAM,3,3,2,2
4708,CAM,CAM,CM,NP,4,3,2,1
4709,CM,CDM,NP,NP,3,3,2,2
4710,RWB,RWB,RB,NP,3,3,2,3
4711,RM,RM,NP,NP,2,3,2,2
4712,CB,CB,LB,NP,2,2,2,2
4713,CM,CM,CDM,CAM,5,3,2,2
4714,LB,LB,RB,RM,4,3,3,3
4715,CB,CDM,CB,NP,3,3,2,2
4716,CAM,CM,CAM,RM,4,3,2,2
4717,RB,RB,CB,NP,4,3,3,2
4718,GK,GK,NP,NP,2,1,2,2
4719,CDM,CDM,CM,NP,3,2,2,3
4720,CB,RB,CB,NP,3,2,2,3
4721,RB,RB,NP,NP,3,2,3,2
4722,CAM,CAM,NP,NP,4,3,2,2
4723,CB,CB,NP,NP,3,2,2,2
4724,RB,RB,NP,NP,3,2,1,2
4725,GK,GK,NP,NP,2,1,2,2
4726,CB,CB,NP,NP,3,2,2,2
4727,CDM,CM,NP,NP,4,3,3,3
4728,LWB,LWB,NP,NP,2,3,3,2
4729,LM,RM,LM,NP,4,3,3,2
4730,RM,RM,LM,NP,4,3,2,2
4731,RWB,RB,CB,NP,4,2,2,2
4732,ST,ST,NP,NP,3,2,2,2
4733,CB,CB,NP,NP,3,2,1,3
4734,CB,CB,CDM,NP,3,2,1,3
4735,CB,CB,CDM,NP,4,2,2,3
4736,CM,CM,CDM,NP,3,3,2,3
4737,ST,RW,LW,ST,3,3,2,1
4738,RW,RW,RM,NP,3,2,2,2
4739,ST,ST,NP,NP,3,2,2,2
4740,RWB,RB,NP,NP,2,3,3,2
4741,RM,RM,RB,NP,3,3,2,2
4742,CDM,CDM,CM,NP,3,2,2,3
4743,ST,ST,NP,NP,4,3,3,1
4744,GK,GK,NP,NP,2,1,2,2
4745,GK,GK,NP,NP,3,1,2,2
4746,CB,CB,NP,NP,2,2,2,3
4747,RM,RM,LM,NP,3,4,3,2
4748,RB,RB,RM,NP,2,2,2,3
4749,ST,ST,NP,NP,3,2,2,2
4750,GK,GK,NP,NP,2,1,2,2
4751,LB,LB,LWB,NP,2,3,2,3
4752,RM,RM,CM,NP,3,3,3,2
4753,RB,RB,NP,NP,3,2,2,3
4754,CAM,CAM,NP,NP,3,3,2,2
4755,GK,GK,NP,NP,2,1,2,2
4756,CAM,CM,NP,NP,3,3,2,2
4757,ST,ST,NP,NP,4,3,3,1
4758,CDM,CDM,CM,NP,3,3,2,2
4759,CDM,CDM,CM,NP,3,2,2,2
4760,CB,CB,NP,NP,3,2,1,3
4761,GK,GK,NP,NP,4,1,2,2
4762,ST,ST,CAM,RM,3,3,3,3
4763,CDM,CM,CDM,NP,3,3,2,3
4764,ST,ST,NP,NP,3,2,2,2
4765,RM,RM,RW,NP,4,3,2,2
4766,GK,GK,NP,NP,2,1,2,2
4767,RB,RB,RWB,NP,3,3,3,2
4768,ST,ST,NP,NP,4,2,2,2
4769,ST,ST,NP,NP,3,2,2,1
4770,ST,ST,NP,NP,3,3,3,1
4771,CAM,CAM,LM,RM,2,4,2,2
4772,CB,CB,LB,NP,3,2,3,2
4773,LM,LM,LWB,NP,4,4,3,2
4774,LB,LB,NP,NP,2,2,1,3
4775,CAM,CM,RM,CAM,5,3,3,1
4776,LB,LB,CB,NP,3,2,2,3
4777,GK,GK,NP,NP,2,1,2,2
4778,CM,CM,CDM,LM,3,3,2,2
4779,RW,LM,RM,NP,3,3,3,2
4780,CB,CB,NP,NP,3,2,2,2
4781,ST,ST,RW,NP,2,3,2,2
4782,LWB,LB,LW,LM,3,3,3,2
4783,RM,LM,ST,NP,4,4,3,2
4784,ST,ST,RM,NP,2,3,2,2
4785,CB,CB,NP,NP,3,2,1,3
4786,RM,RM,CAM,LM,4,4,3,2
4787,RM,RW,ST,NP,3,3,3,2
4788,CB,CB,NP,NP,3,2,2,2
4789,LB,LB,CB,NP,2,3,2,2
4790,CB,CB,NP,NP,4,2,2,3
4791,GK,GK,NP,NP,3,1,2,2
4792,RW,RW,NP,NP,2,3,2,2
4793,RB,RB,RM,RWB,3,3,2,3
4794,CB,CB,NP,NP,3,2,1,3
4795,CB,CB,NP,NP,3,2,2,2
4796,ST,ST,NP,NP,3,3,3,1
4797,CAM,RM,NP,NP,3,3,2,2
4798,GK,GK,NP,NP,3,1,2,2
4799,ST,ST,NP,NP,4,3,3,2
4800,RW,RW,RM,CAM,3,4,2,2
4801,CM,CM,CDM,NP,3,3,3,3
4802,RM,RW,CAM,NP,4,3,3,2
4803,CDM,CDM,CM,NP,3,2,2,3
4804,CB,CB,CDM,NP,3,2,1,3
4805,LWB,LB,NP,NP,2,3,2,2
4806,CAM,CM,CDM,CAM,3,3,3,2
4807,RW,ST,RW,NP,3,3,3,2
4808,CM,CDM,CM,NP,4,3,2,2
4809,LM,LM,NP,NP,2,3,2,2
4810,CB,CB,NP,NP,2,2,1,3
4811,LM,LB,NP,NP,2,3,3,2
4812,CDM,CDM,CM,NP,2,2,2,3
4813,CB,CB,NP,NP,3,2,2,2
4814,LB,LB,NP,NP,4,3,2,2
4815,LM,CF,LW,CAM,4,3,2,2
4816,LB,LB,CDM,NP,3,3,2,2
4817,CDM,CDM,CM,NP,3,3,2,2
4818,RB,RB,NP,NP,3,3,2,2
4819,RM,RM,CAM,NP,5,3,3,2
4820,RB,RB,RWB,NP,3,3,2,2
4821,ST,ST,NP,NP,3,3,3,1
4822,RB,RB,RM,NP,3,2,3,2
4823,CAM,LW,CAM,NP,4,4,2,2
4824,RM,RM,NP,NP,3,3,2,1
4825,CB,CB,NP,NP,2,2,2,2
4826,CDM,CDM,CM,NP,3,3,2,3
4827,GK,GK,NP,NP,3,1,2,2
4828,RB,RB,NP,NP,3,3,2,2
4829,RM,RM,NP,NP,4,3,2,2
4830,CAM,CAM,CM,ST,3,3,3,2
4831,CB,CB,NP,NP,3,2,2,3
4832,LWB,LB,CB,NP,2,2,2,2
4833,GK,GK,NP,NP,2,1,2,2
4834,CB,CB,NP,NP,2,2,1,2
4835,RM,RW,ST,CF,3,3,3,3
4836,GK,GK,NP,NP,3,1,2,2
4837,CB,CB,RB,NP,2,2,2,3
4838,RM,RM,LM,ST,3,3,3,1
4839,CAM,CM,LM,NP,2,3,2,2
4840,ST,RM,ST,NP,3,4,3,2
4841,RB,RB,CM,CAM,3,3,3,2
4842,CB,CB,NP,NP,3,2,2,3
4843,ST,CAM,CF,CM,4,2,2,2
4844,LB,LB,NP,NP,2,3,2,2
4845,LM,LM,LB,NP,3,3,2,2
4846,CB,CB,LB,NP,3,2,2,2
4847,RM,CAM,RM,RW,3,3,3,2
4848,LM,LM,RM,NP,3,3,3,1
4849,CDM,CDM,CM,NP,4,2,2,3
4850,CM,CM,CDM,NP,3,3,2,2
4851,CAM,CAM,CF,NP,3,3,2,2
4852,CB,CB,NP,NP,2,2,2,3
4853,CDM,CDM,CM,NP,3,3,2,3
4854,LM,LM,NP,NP,4,4,2,2
4855,LWB,LWB,LB,NP,2,2,2,2
4856,GK,GK,NP,NP,3,1,2,2
4857,RB,RB,NP,NP,3,3,2,2
4858,RWB,RB,RWB,NP,3,2,2,2
4859,RM,RM,CAM,CF,4,3,3,3
4860,CAM,RM,CAM,NP,3,3,2,2
4861,GK,GK,NP,NP,3,1,2,2
4862,RB,RB,RWB,CB,4,3,3,3
4863,CM,CM,CAM,CDM,2,3,2,2
4864,CDM,CDM,CM,NP,3,3,2,2
4865,ST,ST,LW,NP,2,3,3,2
4866,RB,RB,LB,NP,4,2,2,2
4867,CDM,CDM,CAM,NP,3,3,3,3
4868,CM,CM,CDM,NP,4,3,2,2
4869,CM,RB,NP,NP,4,3,3,3
4870,LM,LM,RM,NP,2,3,2,2
4871,RM,LM,ST,NP,5,4,3,2
4872,CB,CB,NP,NP,2,2,1,2
4873,ST,RW,ST,NP,4,3,2,1
4874,CDM,CDM,CM,NP,3,3,2,3
4875,LM,LM,RM,NP,2,3,3,1
4876,CDM,CM,CDM,NP,3,3,2,2
4877,ST,ST,NP,NP,3,3,2,1
4878,CAM,CM,RW,NP,4,3,3,3
4879,CDM,CDM,CM,NP,3,3,3,3
4880,RB,RB,NP,NP,2,2,2,2
4881,CDM,CDM,CM,NP,3,2,2,3
4882,GK,GK,NP,NP,2,1,2,2
4883,CB,LB,LWB,NP,3,3,3,2
4884,CAM,CAM,NP,NP,4,3,3,2
4885,ST,ST,NP,NP,4,3,3,2
4886,GK,GK,NP,NP,2,1,2,2
4887,CDM,CDM,CM,NP,3,2,2,2
4888,CDM,CDM,NP,NP,4,3,2,3
4889,CB,CB,NP,NP,3,2,2,2
4890,CM,CM,CDM,NP,3,3,2,2
4891,RW,ST,CAM,CM,4,4,3,3
4892,LB,LB,RB,NP,4,3,3,2
4893,CAM,CM,NP,NP,3,3,2,2
4894,CAM,CAM,RM,NP,3,3,3,1
4895,CAM,CAM,CM,NP,4,3,2,1
4896,LM,LM,CAM,LB,4,3,2,2
4897,LM,LW,NP,NP,3,3,3,2
4898,CAM,LM,CM,CAM,3,3,2,2
4899,RM,LM,RM,ST,4,3,3,2
4900,LB,LB,NP,NP,3,2,2,3
4901,ST,ST,NP,NP,3,3,3,2
4902,CB,CB,NP,NP,3,2,2,3
4903,ST,ST,CAM,NP,3,3,2,3
4904,CAM,CAM,NP,NP,3,3,2,2
4905,GK,GK,NP,NP,3,1,2,2
4906,CDM,CDM,CM,NP,4,3,2,2
4907,ST,ST,NP,NP,4,3,2,1
4908,GK,GK,NP,NP,3,1,2,2
4909,LW,LW,NP,NP,4,3,2,1
4910,LM,LM,LW,NP,3,4,3,2
4911,CB,CB,NP,NP,3,2,2,2
4912,ST,LM,ST,RM,4,4,2,2
4913,LM,LM,NP,NP,3,3,2,2
4914,GK,GK,NP,NP,2,1,2,2
4915,ST,ST,NP,NP,3,2,2,1
4916,ST,ST,NP,NP,3,3,2,2
4917,GK,GK,NP,NP,3,1,2,2
4918,CB,CB,RB,NP,3,2,2,2
4919,RM,CM,LM,NP,3,3,3,3
4920,CAM,CM,LWB,LM,3,3,2,2
4921,ST,CF,ST,NP,2,4,3,2
4922,CM,CM,CDM,NP,3,3,2,2
4923,RB,RB,NP,NP,3,2,3,2
4924,RB,RB,NP,NP,3,2,2,2
4925,LM,LB,LWB,NP,3,3,3,2
4926,CM,CM,CF,NP,3,3,2,3
4927,LB,LB,LWB,LM,4,3,2,2
4928,ST,ST,RM,NP,3,3,2,2
4929,CAM,CAM,NP,NP,3,4,3,2
4930,CB,CB,RB,CDM,3,2,2,3
4931,CDM,CDM,NP,NP,3,2,2,2
4932,ST,ST,NP,NP,3,3,3,2
4933,GK,GK,NP,NP,3,1,2,2
4934,CM,CM,CDM,NP,4,3,3,2
4935,RM,RM,NP,NP,3,4,3,3
4936,ST,ST,NP,NP,3,3,3,2
4937,CB,CB,NP,NP,2,2,1,3
4938,CB,CB,LWB,NP,3,2,2,2
4939,ST,ST,NP,NP,3,3,3,1
4940,ST,ST,NP,NP,3,2,2,2
4941,CAM,CAM,LM,NP,4,3,3,3
4942,CM,CM,NP,NP,3,2,2,2
4943,CDM,CM,CDM,NP,3,3,2,3
4944,ST,ST,NP,NP,3,3,2,2
4945,LWB,LWB,LM,LB,3,3,3,2
4946,CDM,CM,NP,NP,3,3,3,3
4947,ST,ST,CF,CAM,4,3,2,2
4948,CB,CB,NP,NP,3,2,2,2
4949,LB,LB,LM,NP,3,3,3,3
4950,CAM,CM,CDM,LM,3,3,2,2
4951,GK,GK,NP,NP,2,1,2,2
4952,CB,CB,NP,NP,3,2,2,2
4953,GK,GK,NP,NP,2,1,2,2
4954,CB,CDM,CB,NP,4,2,2,3
4955,CB,CDM,CM,NP,3,2,2,3
4956,RM,RB,RM,NP,3,3,3,2
4957,CB,CB,NP,NP,3,2,2,2
4958,CDM,CDM,CB,CM,4,3,2,2
4959,LM,LM,CM,CDM,2,2,2,2
4960,CAM,RW,CAM,NP,3,3,3,2
4961,CDM,CDM,CM,NP,3,3,1,3
4962,RWB,CDM,CM,NP,3,2,2,3
4963,CF,RM,LM,CAM,4,3,2,2
4964,CAM,LM,CAM,RM,3,3,2,2
4965,CDM,CDM,CM,CAM,3,3,3,3
4966,LB,LB,LM,NP,3,2,2,3
4967,CDM,CDM,CM,NP,3,2,2,2
4968,CB,CB,NP,NP,2,2,2,2
4969,CDM,CDM,CM,NP,4,2,3,3
4970,ST,ST,NP,NP,3,3,3,3
4971,CB,CDM,CB,NP,3,2,2,2
4972,CB,CB,NP,NP,3,2,1,3
4973,RM,CAM,RB,NP,3,3,3,1
4974,RM,CAM,RM,NP,2,3,2,1
4975,RM,RM,RW,NP,4,3,2,1
4976,CAM,CAM,CM,LM,3,3,3,1
4977,CAM,CAM,RM,ST,4,3,3,1
4978,CAM,RW,LW,ST,3,3,3,2
4979,CDM,CDM,CM,NP,3,3,3,3
4980,ST,ST,LW,CAM,4,3,2,1
4981,CM,CM,CDM,CAM,2,3,2,2
4982,CAM,CAM,RM,CM,4,3,2,1
4983,CB,CB,NP,NP,3,2,2,3
4984,ST,ST,NP,NP,4,3,3,2
4985,ST,ST,LM,NP,3,3,2,1
4986,RM,LM,RM,ST,3,3,2,1
4987,RM,RM,LB,LM,3,3,2,2
4988,GK,GK,NP,NP,3,1,2,2
4989,CDM,CB,RB,CM,3,3,3,2
4990,GK,GK,NP,NP,2,1,2,2
4991,LB,LB,NP,NP,3,2,3,2
4992,CB,CB,LB,NP,3,2,2,2
4993,CDM,CM,CDM,NP,3,3,3,3
4994,RM,LW,RW,ST,4,3,2,2
4995,RB,RB,CB,NP,2,3,2,3
4996,CDM,CDM,CM,NP,3,2,3,2
4997,CB,CB,NP,NP,3,2,2,2
4998,CM,CDM,CM,NP,3,3,2,2
4999,CB,CB,NP,NP,3,2,2,3
5000,CB,CDM,NP,NP,3,2,2,2
5001,ST,ST,NP,NP,2,3,2,2
5002,LB,LB,NP,NP,2,3,2,2
5003,CAM,CAM,CM,NP,3,3,2,2
5004,CM,CM,NP,NP,3,3,2,2
5005,ST,ST,NP,NP,4,3,3,1
5006,CB,CB,NP,NP,3,2,2,2
5007,LM,LM,NP,NP,3,3,3,1
5008,ST,ST,NP,NP,4,3,3,2
5009,ST,LM,ST,NP,2,3,3,2
5010,RB,RB,CM,RWB,3,3,2,2
5011,CAM,CAM,CM,NP,2,3,2,2
5012,RB,RB,LB,CB,3,2,3,3
5013,ST,ST,NP,NP,3,3,3,1
5014,CB,CB,NP,NP,2,2,2,2
5015,CAM,LM,CAM,NP,3,3,2,2
5016,LB,LB,NP,NP,2,2,3,2
5017,LM,LM,NP,NP,1,3,2,2
5018,CAM,CAM,NP,NP,4,3,3,2
5019,LW,LW,RW,LM,3,3,3,2
5020,RM,CAM,ST,NP,4,3,2,3
5021,CAM,CM,RM,CDM,3,3,2,2
5022,CB,CB,NP,NP,3,2,2,2
5023,GK,GK,NP,NP,3,1,2,2
5024,GK,GK,NP,NP,3,1,2,2
5025,CDM,CDM,CM,NP,3,2,2,2
5026,GK,GK,NP,NP,2,1,2,2
5027,CB,CB,NP,NP,4,2,2,2
5028,RB,RB,NP,NP,3,3,3,3
5029,CB,CB,LB,NP,3,2,1,2
5030,CDM,CM,CAM,CDM,3,3,3,3
5031,RM,RM,CAM,NP,3,3,3,2
5032,CB,CB,CDM,NP,3,2,3,2
5033,RW,RW,NP,NP,4,4,3,2
5034,LB,LB,RB,NP,2,3,3,2
5035,CB,CB,NP,NP,4,2,2,2
5036,RW,RW,ST,LW,3,4,2,2
5037,RW,ST,RW,NP,3,3,3,2
5038,CB,CB,NP,NP,2,2,1,2
5039,ST,ST,LM,NP,4,3,3,2
5040,CF,ST,CF,LW,3,3,3,1
5041,ST,ST,LM,RM,3,3,2,2
5042,ST,ST,NP,NP,3,3,2,1
5043,CB,CB,NP,NP,4,2,3,2
5044,ST,ST,NP,NP,3,2,2,2
5045,CB,CB,NP,NP,4,2,2,3
5046,CDM,CM,CDM,NP,4,3,2,2
5047,CDM,CDM,NP,NP,3,3,2,2
5048,LB,LB,RB,LM,3,3,3,2
5049,GK,GK,NP,NP,2,1,2,2
5050,CB,CB,RB,NP,3,2,2,2
5051,RW,ST,NP,NP,4,3,2,2
5052,RB,RB,NP,NP,2,3,3,2
5053,ST,ST,NP,NP,3,3,3,3
5054,CB,CB,NP,NP,2,2,2,3
5055,CB,CB,NP,NP,3,2,2,2
5056,GK,GK,NP,NP,4,1,2,2
5057,CB,CB,NP,NP,5,2,2,2
5058,RB,RB,NP,NP,3,3,3,2
5059,CB,CB,NP,NP,3,2,2,2
5060,CB,CB,CDM,NP,3,3,2,2
5061,RM,RM,ST,LM,3,3,3,2
5062,CB,CDM,CM,NP,3,2,2,3
5063,RB,RB,LB,NP,4,3,3,2
5064,ST,ST,RM,NP,4,3,3,3
5065,ST,ST,CAM,NP,3,3,3,3
5066,RWB,RWB,RB,NP,3,2,3,2
5067,ST,ST,NP,NP,3,3,2,2
5068,CB,CB,RB,NP,2,2,3,2
5069,RWB,RB,RM,NP,3,3,2,2
5070,CB,CB,NP,NP,3,2,2,2
5071,ST,ST,NP,NP,3,2,2,2
5072,CAM,LW,RW,NP,3,4,3,1
5073,LM,LM,RM,NP,4,3,3,2
5074,CM,CM,CDM,NP,4,3,3,2
5075,GK,GK,NP,NP,3,1,2,2
5076,ST,ST,NP,NP,3,2,2,2
5077,ST,ST,LW,NP,3,3,3,1
5078,ST,ST,NP,NP,3,2,2,1
5079,CB,CB,NP,NP,4,2,2,2
5080,ST,ST,NP,NP,3,4,2,2
5081,CDM,CDM,CB,NP,3,2,3,3
5082,GK,GK,NP,NP,3,1,2,2
5083,RM,RM,CM,NP,4,3,2,2
5084,GK,GK,NP,NP,3,1,2,2
5085,ST,ST,NP,NP,3,2,2,2
5086,GK,GK,NP,NP,2,1,2,2
5087,CB,CB,NP,NP,4,2,2,3
5088,CDM,CM,CDM,NP,3,2,2,2
5089,CDM,CDM,CM,NP,3,3,2,2
5090,RM,RM,LM,RW,3,3,2,3
5091,LB,LB,LM,NP,3,3,2,2
5092,LM,LB,LW,RW,3,3,3,2
5093,CAM,CM,CAM,NP,3,3,3,2
5094,RB,RB,NP,NP,2,2,3,3
5095,ST,ST,RW,NP,3,3,3,2
5096,CAM,CAM,LW,RW,3,2,2,2
5097,RWB,RWB,RB,NP,3,3,2,2
5098,CB,CB,NP,NP,2,2,1,2
5099,ST,ST,NP,NP,2,3,3,2
5100,CB,CB,NP,NP,3,2,2,2
5101,LWB,LWB,LB,NP,3,3,3,2
5102,LWB,LB,NP,NP,2,3,3,2
5103,ST,ST,NP,NP,4,3,3,2
5104,ST,ST,NP,NP,3,3,3,1
5105,CB,CB,RB,LB,2,2,2,3
5106,CM,CM,LM,NP,4,3,3,3
5107,GK,GK,NP,NP,3,1,2,2
5108,CDM,CDM,CM,NP,2,2,1,2
5109,CM,CM,CAM,NP,2,3,2,2
5110,LM,LM,RM,NP,3,3,3,1
5111,LM,LM,CAM,ST,3,3,3,1
5112,LM,LM,NP,NP,3,3,3,2
5113,CDM,CDM,CM,RB,3,3,2,3
5114,RM,RM,LM,NP,3,3,2,3
5115,CAM,CAM,ST,CM,3,3,2,2
5116,ST,ST,NP,NP,3,2,2,1
5117,CAM,CAM,RW,LW,3,4,3,1
5118,LW,LW,ST,NP,4,4,2,2
5119,CDM,CDM,NP,NP,2,2,1,3
5120,GK,GK,NP,NP,2,1,2,2
5121,LW,LW,RW,LM,3,2,2,1
5122,RW,ST,CAM,CF,3,4,2,2
5123,ST,ST,LM,RM,3,3,2,2
5124,RB,RB,RWB,NP,3,2,3,2
5125,LB,LB,NP,NP,3,2,2,3
5126,GK,GK,NP,NP,2,1,2,2
5127,LWB,LB,NP,NP,3,3,2,2
5128,GK,GK,NP,NP,2,1,2,2
5129,RB,RB,NP,NP,3,3,3,2
5130,RM,RM,LM,CM,3,3,2,2
5131,LM,LM,LB,NP,2,2,3,2
5132,RM,RM,NP,NP,3,3,2,1
5133,LB,LB,CB,NP,2,3,2,2
5134,RM,RM,RW,NP,3,3,3,2
5135,RM,LM,ST,RM,3,4,3,2
5136,LM,LM,CAM,RM,3,3,3,2
5137,CB,CB,NP,NP,3,2,2,3
5138,CAM,LM,ST,CAM,3,3,2,2
5139,CB,CB,NP,NP,3,2,1,2
5140,ST,RM,LM,NP,2,3,3,1
5141,CDM,CDM,CM,NP,4,2,2,2
5142,GK,GK,NP,NP,2,1,2,2
5143,LM,LM,ST,CM,4,3,3,2
5144,CB,CB,NP,NP,2,2,2,2
5145,ST,ST,NP,NP,1,2,2,2
5146,ST,ST,NP,NP,3,3,3,2
5147,RM,RM,NP,NP,4,3,2,2
5148,RB,RB,RWB,RM,2,2,3,2
5149,CDM,CDM,CM,RB,2,2,2,3
5150,CB,CDM,CM,NP,4,3,2,2
5151,CB,CB,NP,NP,3,2,2,3
5152,ST,ST,LW,RW,3,3,3,1
5153,CAM,CAM,RM,NP,3,3,3,2
5154,CDM,CDM,CM,NP,3,3,2,3
5155,ST,ST,NP,NP,3,3,3,2
5156,ST,CDM,CAM,CM,3,3,2,3
5157,LB,LB,NP,NP,2,2,2,2
5158,LB,LB,CB,LWB,3,3,3,2
5159,ST,ST,NP,NP,3,3,3,2
5160,CM,CM,CDM,NP,3,3,2,2
5161,RM,LW,CAM,NP,3,3,3,2
5162,CF,ST,CF,NP,3,3,3,2
5163,CDM,CDM,CM,NP,3,3,2,3
5164,RW,CAM,LM,NP,4,4,2,1
5165,CDM,CM,RM,NP,3,3,2,2
5166,RW,CF,ST,RM,4,3,3,2
5167,LB,LB,NP,NP,3,2,3,1
5168,CAM,CM,CAM,NP,3,3,2,2
5169,ST,ST,NP,NP,2,3,2,2
5170,GK,GK,NP,NP,3,1,2,2
5171,CB,CB,NP,NP,2,2,1,3
5172,CDM,CDM,CM,LB,3,3,2,2
5173,RM,CAM,LM,NP,3,4,3,2
5174,GK,GK,NP,NP,3,1,2,2
5175,RM,RM,RB,NP,5,3,3,2
5176,CB,CB,NP,NP,3,2,3,3
5177,ST,ST,NP,NP,3,3,2,1
5178,RM,RW,LW,NP,5,3,3,2
5179,RWB,RM,RB,LB,3,3,2,3
5180,CB,CB,NP,NP,3,2,1,3
5181,ST,ST,NP,NP,3,3,3,2
5182,ST,ST,NP,NP,3,3,2,2
5183,RB,RB,NP,NP,3,2,3,2
5184,CB,CDM,CM,NP,3,2,2,3
5185,CB,CB,NP,NP,3,2,2,2
5186,GK,GK,NP,NP,2,1,2,2
5187,LB,LB,NP,NP,2,2,3,2
5188,RM,RM,LM,NP,3,3,2,2
5189,LW,LW,LM,CAM,3,3,3,2
5190,RWB,RB,RWB,CB,3,3,2,2
5191,RB,RB,NP,NP,3,3,2,3
5192,CM,CM,RW,LW,5,2,2,2
5193,ST,ST,NP,NP,4,3,3,2
5194,CDM,CDM,CM,NP,4,2,2,2
5195,CB,CB,LB,NP,2,3,2,2
5196,ST,ST,NP,NP,3,2,2,2
5197,ST,ST,NP,NP,3,3,3,3
5198,LM,LM,ST,LB,4,3,3,2
5199,CAM,CM,LM,CDM,4,3,3,2
5200,CAM,CAM,CF,RM,4,3,3,2
5201,CAM,CAM,LM,CF,5,4,2,1
5202,RB,RB,NP,NP,3,3,3,2
5203,CAM,CAM,NP,NP,3,3,3,2
5204,CB,CB,NP,NP,3,2,1,3
5205,RM,LM,ST,RM,3,3,3,1
5206,GK,GK,NP,NP,2,1,2,2
5207,CF,ST,CAM,NP,3,3,3,1
5208,CB,CDM,CM,CB,3,3,3,2
5209,RWB,RB,NP,NP,3,2,3,3
5210,CM,CB,CDM,NP,3,3,2,3
5211,CM,CM,RM,RB,3,3,2,2
5212,LB,LB,CB,LM,3,3,2,2
5213,RB,RB,NP,NP,3,3,3,2
5214,CM,CM,CAM,NP,4,3,3,3
5215,CDM,CM,CDM,NP,4,3,2,2
5216,ST,ST,LW,NP,2,3,2,2
5217,CB,CB,NP,NP,3,2,2,2
5218,ST,ST,NP,NP,3,3,2,2
5219,ST,ST,NP,NP,3,3,3,2
5220,CB,CB,NP,NP,3,2,2,2
5221,LWB,LB,NP,NP,3,2,3,2
5222,GK,GK,NP,NP,2,1,2,2
5223,RM,RM,NP,NP,3,3,3,3
5224,CAM,CAM,RM,ST,3,3,2,2
5225,ST,ST,CAM,LW,3,4,3,2
5226,CAM,CM,NP,NP,3,3,2,2
5227,CDM,CDM,CM,NP,3,3,2,2
5228,CDM,CM,NP,NP,3,3,2,2
5229,CDM,CB,NP,NP,3,2,2,3
5230,CB,CB,NP,NP,3,2,2,2
5231,GK,GK,NP,NP,1,1,2,2
5232,CB,CB,NP,NP,3,2,3,2
5233,RM,LM,LW,NP,3,4,3,2
5234,LM,LW,LM,NP,3,3,2,2
5235,RW,ST,CF,NP,4,4,3,2
5236,CM,CDM,CM,NP,2,3,3,3
5237,CDM,CM,CDM,NP,3,2,2,2
5238,CB,CB,RB,NP,2,2,1,3
5239,CB,CDM,CM,NP,4,2,2,2
5240,CB,CB,NP,NP,3,2,1,2
5241,ST,ST,NP,NP,3,3,3,2
5242,CB,CB,NP,NP,3,2,1,3
5243,CB,CB,RB,NP,2,2,1,3
5244,LB,LB,NP,NP,2,2,3,2
5245,ST,ST,NP,NP,3,3,3,1
5246,CDM,CDM,CB,NP,2,2,3,3
5247,CB,CB,NP,NP,3,2,2,3
5248,ST,ST,NP,NP,3,3,3,1
5249,GK,GK,NP,NP,3,1,2,2
5250,GK,GK,NP,NP,3,1,2,2
5251,RB,RB,NP,NP,2,2,3,1
5252,ST,CAM,CM,ST,3,3,2,2
5253,RB,RB,RM,LM,3,3,3,1
5254,LWB,LWB,CM,LB,3,3,3,2
5255,RM,RM,ST,RW,4,3,3,1
5256,CB,CB,NP,NP,3,2,2,2
5257,ST,ST,NP,NP,3,3,3,2
5258,RWB,RWB,RM,LWB,3,3,3,2
5259,CAM,LM,LW,CAM,2,4,2,1
5260,CB,CB,NP,NP,3,2,2,2
5261,CDM,LB,NP,NP,4,3,2,2
5262,CB,CB,NP,NP,3,2,2,2
5263,LB,LB,RB,NP,3,2,2,2
5264,LB,LB,NP,NP,3,3,2,2
5265,CB,CB,NP,NP,3,2,2,2
5266,RM,RM,LM,NP,5,3,3,3
5267,CAM,CAM,CM,NP,3,3,2,2
