player_id,skill,dribbling,curve,fk_accuracy,long_passing,ball_control
5414,257,70,38,34,44,71
5415,304,68,54,46,66,70
5416,350,72,70,64,70,74
5417,288,65,58,41,58,66
5418,341,72,64,66,67,72
5419,240,50,40,39,53,58
5420,339,71,67,59,69,73
5421,295,68,47,51,60,69
5422,285,70,49,40,56,70
5423,221,35,40,34,56,56
5424,346,72,81,59,59,75
5425,301,63,53,46,67,72
5426,334,65,74,65,65,65
5427,323,61,65,63,68,66
5428,365,70,80,77,64,74
5429,307,64,54,52,67,70
5430,273,56,48,49,58,62
5431,124,28,12,29,32,23
5432,339,64,69,73,67,66
5433,335,72,69,61,63,70
5434,288,64,59,36,59,70
5435,298,71,54,42,59,72
5436,226,51,38,31,48,58
5437,322,73,59,68,50,72
5438,337,69,69,63,68,68
5439,303,68,59,56,53,67
5440,104,12,15,18,43,16
5441,260,61,36,36,64,63
5442,306,74,67,43,54,68
5443,350,67,69,70,72,72
5444,262,61,37,36,70,58
5445,89,12,19,11,33,14
5446,301,57,60,61,63,60
5447,302,62,62,58,57,63
5448,364,72,82,75,65,70
5449,291,71,58,36,58,68
5450,287,68,48,43,63,65
5451,310,74,58,62,46,70
5452,312,61,61,40,75,75
5453,353,71,69,75,65,73
5454,312,66,59,47,70,70
5455,331,74,65,59,61,72
5456,242,64,38,44,31,65
5457,355,71,73,72,68,71
5458,85,20,12,12,24,17
5459,304,64,62,52,60,66
5460,298,72,51,45,60,70
5461,277,64,42,40,66,65
5462,246,51,27,32,72,64
5463,275,57,60,32,62,64
5464,329,68,60,61,68,72
5465,320,64,62,59,65,70
5466,97,11,21,17,25,23
5467,321,69,65,68,48,71
5468,251,59,43,30,55,64
5469,286,64,53,37,65,67
5470,234,46,42,31,59,56
5471,331,74,66,59,60,72
5472,296,64,51,48,68,65
5473,284,63,60,40,55,66
5474,279,66,46,47,56,64
5475,186,38,36,28,36,48
5476,340,73,65,61,70,71
5477,312,72,72,48,46,74
5478,309,66,55,50,68,70
5479,257,65,43,36,43,70
5480,313,72,60,52,60,69
5481,300,65,60,40,69,66
5482,334,70,69,58,67,70
5483,191,39,26,27,48,51
5484,338,68,71,68,62,69
5485,326,73,68,53,62,70
5486,216,52,34,12,60,58
5487,317,72,52,53,69,71
5488,312,69,60,62,53,68
5489,225,58,32,23,59,53
5490,347,73,70,73,58,73
5491,314,71,59,46,68,70
5492,301,73,61,34,62,71
5493,248,61,49,32,41,65
5494,276,63,39,40,67,67
5495,326,76,60,52,67,71
5496,287,49,52,56,72,58
5497,297,59,45,68,63,62
5498,279,66,46,41,53,73
5499,266,56,59,25,62,64
5500,280,49,41,58,67,65
5501,317,67,61,56,63,70
5502,305,74,67,40,53,71
5503,289,63,45,53,62,66
5504,229,43,35,29,65,57
5505,290,59,50,51,70,60
5506,70,13,20,12,11,14
5507,315,73,42,55,72,73
5508,282,64,48,56,51,63
5509,84,13,13,18,19,21
5510,269,68,51,30,53,67
5511,91,12,12,15,29,23
5512,346,71,69,61,71,74
5513,296,77,63,22,65,69
5514,86,15,10,15,35,11
5515,293,67,54,39,64,69
5516,321,71,67,50,63,70
5517,285,61,62,36,60,66
5518,235,67,38,29,36,65
5519,210,46,31,23,58,52
5520,86,12,11,14,26,23
5521,246,46,36,31,68,65
5522,319,75,66,59,45,74
5523,78,10,14,10,28,16
5524,336,59,72,67,69,69
5525,90,11,18,19,17,25
5526,330,70,52,68,69,71
5527,335,77,71,57,59,71
5528,269,65,39,33,62,70
5529,338,75,62,59,68,74
5530,182,30,32,28,45,47
5531,214,63,32,30,22,67
5532,274,48,51,56,64,55
5533,333,76,63,58,66,70
5534,292,62,68,53,45,64
5535,324,62,64,62,67,69
5536,225,61,36,30,34,64
5537,335,74,65,57,65,74
5538,300,73,59,35,62,71
5539,267,70,58,43,28,68
5540,380,73,75,83,72,77
5541,237,46,33,32,63,63
5542,279,55,56,38,66,64
5543,280,66,53,43,51,67
5544,355,66,74,72,72,71
5545,292,65,48,47,62,70
5546,312,65,56,68,55,68
5547,304,78,50,44,62,70
5548,279,67,44,28,72,68
5549,293,68,54,42,64,65
5550,270,72,39,31,60,68
5551,287,58,59,46,60,64
5552,265,56,36,37,69,67
5553,319,66,64,51,66,72
5554,289,65,59,41,60,64
5555,352,77,81,59,60,75
5556,345,75,76,65,56,73
5557,319,66,55,60,68,70
5558,210,43,37,39,43,48
5559,350,67,76,80,65,62
5560,214,46,25,22,57,64
5561,89,18,13,14,24,20
5562,301,70,49,52,63,67
5563,325,78,63,54,60,70
5564,221,57,43,28,29,64
5565,342,66,70,63,68,75
5566,257,46,44,46,62,59
5567,304,45,68,55,76,60
5568,286,56,61,46,52,71
5569,320,69,67,51,62,71
5570,356,70,82,73,59,72
5571,335,73,67,67,56,72
5572,298,75,57,39,54,73
5573,250,67,39,27,51,66
5574,299,71,61,28,66,73
5575,349,73,66,71,65,74
5576,314,68,68,55,53,70
5577,218,46,38,33,42,59
5578,315,72,56,44,72,71
5579,309,70,66,58,49,66
5580,315,74,61,50,60,70
5581,313,65,60,47,69,72
5582,241,63,38,35,36,69
5583,316,73,64,54,56,69
5584,309,71,61,37,68,72
5585,339,64,70,70,65,70
5586,73,5,12,12,24,20
5587,320,62,55,71,71,61
5588,314,67,54,55,70,68
5589,258,57,36,39,62,64
5590,303,74,47,45,68,69
5591,304,61,65,55,58,65
5592,271,63,47,44,45,72
5593,297,71,63,35,58,70
5594,137,20,20,9,49,39
5595,258,59,31,41,64,63
5596,263,67,39,41,50,66
5597,86,17,14,14,18,23
5598,282,62,57,38,59,66
5599,334,69,81,55,61,68
5600,336,74,71,69,52,70
5601,333,65,71,70,61,66
5602,326,73,67,52,61,73
5603,344,69,71,72,65,67
5604,306,63,49,58,67,69
5605,351,67,69,78,70,67
5606,223,38,33,30,60,62
5607,273,71,55,35,41,71
5608,338,71,69,67,61,70
5609,264,59,41,42,62,60
5610,97,13,16,12,34,22
5611,96,14,18,12,33,19
5612,305,71,57,39,66,72
5613,130,29,23,12,39,27
5614,301,70,45,45,72,69
5615,271,67,30,35,69,70
5616,226,44,31,35,58,58
5617,329,72,53,56,75,73
5618,302,77,66,42,49,68
5619,275,66,47,39,58,65
5620,188,40,26,28,46,48
5621,344,72,66,69,67,70
5622,234,51,32,26,60,65
5623,327,73,69,54,60,71
5624,365,70,67,73,80,75
5625,106,18,17,19,30,22
5626,343,68,74,61,70,70
5627,312,66,61,54,60,71
5628,240,39,31,42,65,63
5629,268,55,56,30,63,64
5630,305,68,49,60,62,66
5631,294,63,62,45,55,69
5632,317,70,67,56,50,74
5633,247,56,32,33,63,63
5634,278,52,56,50,62,58
5635,247,53,47,37,60,50
5636,341,66,72,68,68,67
5637,341,71,66,64,65,75
5638,221,54,31,22,61,53
5639,88,12,30,20,11,15
5640,299,68,46,57,61,67
5641,361,71,74,72,70,74
5642,262,63,46,38,53,62
5643,346,73,73,69,62,69
5644,320,64,65,59,65,67
5645,94,13,14,13,33,21
5646,256,54,52,37,58,55
5647,271,63,49,41,53,65
5648,320,71,54,53,69,73
5649,307,63,55,55,69,65
5650,281,64,45,47,58,67
5651,316,75,53,55,60,73
5652,273,55,49,45,62,62
5653,331,68,64,62,64,73
5654,301,71,51,47,62,70
5655,295,71,58,39,57,70
5656,272,60,41,46,60,65
5657,341,74,64,66,65,72
5658,290,61,63,49,49,68
5659,71,11,14,11,14,21
5660,309,67,54,57,62,69
5661,94,11,15,16,31,21
5662,329,66,66,67,64,66
5663,298,65,54,41,65,73
5664,291,72,49,40,60,70
5665,319,72,61,65,50,71
5666,76,14,13,11,18,20
5667,359,78,74,72,61,74
5668,265,58,37,43,62,65
5669,112,20,15,14,33,30
5670,293,69,59,57,38,70
5671,313,65,63,47,68,70
5672,250,64,30,33,56,67
5673,352,63,73,72,72,72
5674,328,70,63,65,62,68
5675,340,68,77,66,65,64
5676,277,70,50,27,60,70
5677,271,68,38,32,66,67
5678,343,71,63,67,70,72
5679,293,65,56,44,62,66
5680,321,68,65,67,56,65
5681,327,75,63,66,60,63
5682,247,42,44,47,57,57
5683,271,61,55,42,51,62
5684,263,54,41,33,65,70
5685,274,52,33,48,72,69
5686,315,62,64,62,63,64
5687,327,66,70,57,65,69
5688,302,74,61,48,48,71
5689,308,67,65,50,57,69
5690,295,71,50,37,70,67
5691,307,70,54,47,68,68
5692,182,38,32,25,42,45
5693,262,55,44,39,64,60
5694,307,73,66,45,54,69
5695,303,65,65,48,52,73
5696,264,51,41,48,62,62
5697,210,63,22,23,37,65
5698,238,66,34,44,26,68
5699,303,71,57,50,53,72
5700,322,72,64,61,58,67
5701,279,56,39,54,65,65
5702,311,58,59,58,70,66
5703,256,60,60,32,40,64
5704,308,67,38,70,65,68
5705,263,65,42,30,61,65
5706,355,70,73,77,70,65
5707,299,67,56,51,60,65
5708,263,44,52,53,66,48
5709,219,42,45,35,53,44
5710,214,50,27,30,52,55
5711,355,68,73,71,70,73
5712,250,72,46,29,33,70
5713,309,60,60,60,64,65
5714,197,44,27,25,50,51
5715,229,55,30,29,60,55
5716,91,11,14,17,24,25
5717,344,72,53,72,75,72
5718,275,52,42,50,66,65
5719,307,68,55,42,72,70
5720,268,62,59,44,38,65
5721,89,15,13,18,28,15
5722,278,69,37,39,65,68
5723,280,69,60,30,53,68
5724,261,57,51,40,48,65
5725,342,70,70,66,65,71
5726,90,11,9,12,35,23
5727,318,68,66,56,60,68
5728,344,69,72,66,65,72
5729,272,65,54,39,47,67
5730,222,42,28,29,59,64
5731,364,71,80,72,69,72
5732,348,80,63,60,64,81
5733,333,68,66,65,64,70
5734,270,53,48,33,70,66
5735,333,65,69,62,67,70
5736,295,71,56,48,53,67
5737,296,68,44,45,70,69
5738,319,63,61,64,64,67
5739,233,33,36,42,71,51
5740,311,69,58,44,69,71
5741,314,68,68,44,64,70
5742,297,72,63,47,45,70
5743,73,10,12,10,23,18
5744,306,65,61,54,63,63
5745,303,61,52,57,65,68
5746,240,38,28,52,58,64
5747,247,59,33,30,65,60
5748,288,65,43,46,68,66
5749,204,39,24,32,68,41
5750,73,11,12,12,21,17
5751,336,69,66,60,71,70
5752,333,67,72,72,63,59
5753,294,60,63,32,67,72
5754,337,70,69,67,58,73
5755,278,67,44,42,56,69
5756,295,68,54,46,58,69
5757,315,80,65,36,57,77
5758,304,77,45,55,56,71
5759,284,70,60,41,44,69
5760,341,70,66,62,75,68
5761,317,67,61,59,66,64
5762,316,69,69,47,66,65
5763,350,69,69,72,68,72
5764,274,71,42,48,45,68
5765,68,11,16,11,13,17
5766,319,70,62,64,55,68
5767,311,70,60,56,56,69
5768,299,60,48,62,65,64
5769,329,68,66,51,70,74
5770,335,66,65,68,67,69
5771,237,66,31,28,47,65
5772,245,62,48,33,36,66
5773,308,72,58,52,56,70
5774,293,73,51,37,62,70
5775,266,63,36,32,67,68
5776,307,68,53,49,66,71
5777,313,76,66,41,57,73
5778,345,64,74,79,61,67
5779,226,42,35,37,58,54
5780,176,37,38,29,23,49
5781,350,74,72,69,65,70
5782,241,44,54,29,61,53
5783,132,22,13,34,32,31
5784,301,63,69,44,62,63
5785,321,77,63,45,64,72
5786,286,55,48,59,61,63
5787,294,70,62,42,55,65
5788,322,70,66,47,67,72
5789,96,10,11,10,41,24
5790,287,60,50,48,65,64
5791,342,73,62,69,67,71
5792,263,69,41,33,53,67
5793,309,61,63,60,58,67
5794,253,48,52,35,59,59
5795,309,68,66,59,57,59
5796,262,62,41,33,62,64
5797,299,61,52,44,71,71
5798,267,63,43,36,57,68
5799,320,64,60,68,62,66
5800,272,57,43,50,63,59
5801,259,50,38,57,53,61
5802,81,15,11,12,29,14
5803,349,66,72,73,70,68
5804,306,67,50,42,74,73
5805,70,11,12,16,18,13
5806,262,58,38,37,63,66
5807,280,65,57,38,58,62
5808,291,72,47,41,60,71
5809,314,72,53,48,68,73
5810,270,60,49,38,60,63
5811,335,69,63,63,71,69
5812,328,68,69,66,56,69
5813,322,54,78,68,52,70
5814,276,44,39,71,63,59
5815,292,77,51,52,41,71
5816,300,75,58,43,51,73
5817,240,65,32,35,38,70
5818,321,77,62,58,54,70
5819,312,63,63,62,61,63
5820,346,72,72,67,65,70
5821,290,67,45,47,64,67
5822,313,55,67,65,63,63
5823,361,74,75,72,68,72
5824,194,27,22,22,58,65
5825,237,53,32,31,58,63
5826,250,60,32,30,66,62
5827,263,53,46,51,58,55
5828,295,63,57,49,58,68
5829,110,23,15,23,34,15
5830,255,65,44,36,44,66
5831,354,68,74,74,70,68
5832,329,71,65,65,58,70
5833,312,61,56,64,66,65
5834,329,73,67,68,58,63
5835,190,39,32,27,40,52
5836,298,71,43,42,66,76
5837,299,67,51,55,57,69
5838,328,65,51,67,76,69
5839,217,50,28,31,60,48
5840,294,75,53,39,58,69
5841,88,12,14,17,18,27
5842,312,65,53,67,57,70
5843,257,64,38,33,55,67
5844,314,69,63,55,58,69
5845,349,75,67,65,70,72
5846,84,14,13,14,20,23
5847,328,75,66,65,51,71
5848,237,58,33,29,53,64
5849,296,65,62,62,43,64
5850,286,66,47,48,58,67
5851,242,64,36,41,36,65
5852,286,62,59,35,66,64
5853,359,76,67,72,73,71
5854,209,34,33,28,63,51
5855,60,8,10,13,15,14
5856,293,52,45,59,71,66
5857,309,65,66,56,54,68
5858,323,69,59,56,68,71
5859,237,53,36,29,54,65
5860,80,12,12,15,28,13
5861,242,51,42,32,59,58
5862,316,74,67,58,47,70
5863,342,71,70,68,63,70
5864,302,75,47,43,63,74
5865,264,58,41,44,61,60
5866,274,68,60,37,44,65
5867,317,73,55,55,63,71
5868,244,57,34,23,70,60
5869,289,67,52,48,54,68
5870,309,72,59,46,61,71
5871,271,62,43,34,65,67
5872,284,57,57,38,67,65
5873,351,70,71,69,70,71
5874,115,13,17,15,37,33
5875,93,17,18,19,17,22
5876,323,59,67,66,67,64
5877,331,65,57,66,73,70
5878,333,67,64,68,66,68
5879,118,14,18,20,39,27
5880,333,72,70,61,62,68
5881,208,39,30,29,51,59
5882,285,64,47,46,61,67
5883,323,75,61,57,55,75
5884,344,69,66,68,70,71
5885,210,30,35,40,57,48
5886,359,72,73,71,70,73
5887,91,14,16,19,22,20
5888,295,70,57,51,46,71
5889,322,68,63,58,61,72
5890,317,67,57,60,67,66
5891,336,72,65,57,70,72
5892,246,54,30,38,63,61
5893,279,61,53,43,59,63
5894,338,72,68,67,61,70
5895,296,67,47,51,70,61
5896,301,65,51,49,67,69
5897,306,66,48,57,67,68
5898,265,61,37,42,61,64
5899,228,48,34,30,59,57
5900,351,69,67,70,73,72
5901,328,72,71,50,62,73
5902,247,52,36,40,64,55
5903,261,63,54,32,50,62
5904,291,71,48,36,65,71
5905,348,74,73,69,60,72
5906,283,67,47,42,62,65
5907,342,74,69,63,67,69
5908,305,62,42,64,72,65
5909,283,67,60,43,42,71
5910,332,68,66,71,62,65
5911,323,73,69,45,65,71
5912,247,55,44,26,59,63
5913,330,73,64,60,65,68
5914,272,60,41,51,58,62
5915,287,62,77,39,41,68
5916,188,45,29,29,32,53
5917,341,72,69,59,69,72
5918,337,70,70,67,63,67
5919,165,24,23,27,51,40
5920,330,66,63,73,63,65
5921,274,70,36,29,66,73
5922,229,51,38,21,62,57
5923,227,57,44,25,50,51
5924,312,66,64,42,70,70
5925,266,60,53,59,29,65
5926,322,62,67,70,60,63
5927,266,73,52,31,38,72
5928,266,72,44,30,49,71
5929,295,73,60,40,54,68
5930,262,51,43,63,53,52
5931,277,67,54,36,57,63
5932,282,61,45,55,61,60
5933,335,69,75,47,71,73
5934,285,63,58,54,43,67
5935,310,73,66,43,61,67
5936,307,71,62,50,55,69
5937,342,72,71,75,59,65
5938,315,62,71,65,58,59
5939,244,63,41,34,40,66
5940,285,67,60,45,47,66
5941,289,67,56,34,65,67
5942,273,63,58,24,64,64
5943,289,73,59,33,54,70
5944,259,49,51,49,55,55
5945,254,63,29,52,41,69
5946,336,73,57,75,61,70
5947,355,73,75,74,62,71
5948,321,75,64,59,53,70
5949,258,64,34,39,57,64
5950,341,68,65,67,71,70
5951,315,72,64,47,62,70
5952,330,69,64,60,67,70
5953,296,68,63,56,41,68
5954,350,70,72,69,69,70
5955,316,69,66,59,53,69
5956,300,72,44,42,68,74
5957,252,58,49,31,59,55
5958,230,51,27,32,54,66
5959,111,15,15,12,37,32
5960,330,66,62,65,64,73
5961,348,78,70,63,67,70
5962,297,72,61,30,64,70
5963,218,41,32,27,62,56
5964,334,68,69,71,59,67
5965,309,70,58,51,59,71
5966,301,62,53,57,64,65
5967,320,74,66,45,65,70
5968,325,73,67,58,55,72
5969,337,70,70,58,68,71
5970,307,69,52,55,60,71
5971,306,73,56,43,65,69
5972,272,72,41,48,42,69
5973,348,69,72,74,63,70
5974,303,78,67,29,54,75
5975,359,74,75,70,68,72
5976,283,61,41,52,65,64
5977,346,71,64,66,73,72
5978,344,75,65,66,66,72
5979,109,14,25,22,28,20
5980,243,50,40,34,57,62
5981,365,68,75,78,70,74
5982,311,68,32,70,71,70
5983,323,70,60,63,60,70
5984,333,67,58,70,68,70
5985,293,69,59,46,49,70
5986,287,64,62,43,54,64
5987,255,43,46,53,57,56
5988,330,65,61,67,67,70
5989,342,63,77,74,64,64
5990,288,62,65,34,65,62
5991,265,56,59,37,56,57
5992,264,59,32,32,71,70
5993,290,67,60,37,62,64
5994,275,73,35,34,62,71
5995,347,71,67,67,70,72
5996,258,56,40,59,39,64
5997,328,73,62,69,53,71
5998,207,33,33,21,61,59
5999,306,68,62,56,51,69
6000,242,50,37,39,54,62
6001,331,67,69,71,57,67
6002,284,68,42,53,52,69
6003,272,61,38,40,65,68
6004,316,63,67,58,59,69
6005,290,64,55,43,64,64
6006,346,72,66,67,70,71
6007,226,46,29,40,51,60
6008,262,60,46,39,54,63
6009,335,67,63,68,67,70
6010,349,73,75,68,60,73
6011,333,73,67,64,61,68
6012,293,65,65,38,60,65
6013,360,76,73,65,72,74
6014,261,65,49,33,46,68
6015,285,67,62,48,43,65
6016,342,70,67,65,67,73
6017,309,70,59,54,60,66
6018,315,74,60,42,64,75
6019,301,61,57,58,58,67
6020,295,63,60,41,65,66
6021,268,74,53,32,39,70
6022,313,65,57,62,64,65
6023,296,69,63,44,52,68
6024,340,64,64,62,76,74
6025,356,68,73,74,70,71
6026,279,68,41,34,65,71
6027,309,72,67,41,61,68
6028,342,75,68,63,63,73
6029,344,72,64,65,70,73
6030,328,68,68,64,58,70
6031,204,39,25,28,54,58
6032,329,69,65,63,65,67
6033,340,66,68,69,68,69
6034,294,76,56,31,59,72
6035,323,66,67,66,56,68
6036,253,55,44,30,62,62
6037,290,72,49,47,53,69
6038,342,72,74,64,63,69
6039,280,70,55,42,46,67
6040,250,43,43,40,64,60
6041,271,72,49,33,47,70
6042,291,69,61,42,49,70
6043,320,71,60,59,59,71
6044,264,58,57,29,54,66
6045,317,69,59,63,60,66
6046,237,54,42,29,54,58
6047,297,71,63,43,52,68
6048,358,75,71,66,73,73
6049,345,75,70,67,63,70
6050,334,72,69,67,56,70
6051,330,75,67,47,68,73
6052,263,62,29,38,64,70
6053,309,70,63,40,66,70
6054,287,63,51,38,69,66
6055,351,69,67,72,72,71
6056,235,57,32,22,68,56
6057,201,42,30,30,47,52
6058,316,68,69,54,58,67
6059,68,9,9,12,17,21
6060,317,74,67,45,59,72
6061,272,69,54,30,53,66
6062,327,66,64,57,71,69
6063,232,50,27,28,60,67
6064,233,51,33,38,56,55
6065,220,39,38,33,52,58
6066,257,61,31,36,63,66
6067,275,43,63,40,70,59
6068,251,50,39,46,57,59
6069,296,71,54,48,55,68
6070,311,68,57,47,69,70
6071,77,14,10,15,16,22
6072,330,69,64,71,59,67
6073,350,65,75,72,70,68
6074,248,58,47,43,38,62
6075,346,73,69,66,66,72
6076,304,66,47,55,69,67
6077,347,71,72,70,65,69
6078,234,45,44,39,46,60
6079,286,67,42,41,66,70
6080,278,70,47,40,51,70
6081,70,13,11,14,17,15
6082,232,46,31,29,62,64
6083,290,65,48,40,70,67
6084,277,65,63,42,41,66
6085,248,67,35,32,50,64
6086,106,21,10,12,38,25
6087,248,66,31,32,53,66
6088,196,36,31,30,58,41
6089,290,60,54,45,67,64
6090,259,64,34,30,68,63
6091,336,71,69,62,63,71
6092,332,68,59,67,68,70
6093,223,44,35,33,52,59
6094,283,63,58,43,56,63
6095,343,78,65,62,64,74
6096,228,44,46,24,53,61
6097,273,68,42,40,57,66
6098,326,66,67,64,65,64
6099,268,65,44,36,56,67
6100,319,78,60,54,57,70
6101,268,70,45,34,52,67
6102,352,68,71,72,72,69
6103,293,58,60,51,57,67
6104,344,71,62,70,71,70
6105,295,73,61,46,44,71
6106,86,12,8,13,31,22
6107,350,65,80,69,68,68
6108,292,64,56,38,66,68
6109,296,70,41,60,58,67
6110,313,65,61,63,59,65
6111,290,62,67,30,67,64
6112,294,67,44,42,69,72
6113,335,66,66,67,68,68
6114,334,74,70,62,58,70
6115,266,68,33,45,55,65
6116,271,69,48,34,55,65
6117,303,68,62,43,63,67
6118,308,70,74,46,46,72
6119,299,71,65,29,63,71
6120,227,44,41,31,53,58
6121,253,53,61,53,23,63
6122,285,53,60,38,69,65
6123,229,48,23,30,64,64
6124,191,30,24,25,56,56
6125,288,54,53,52,70,59
6126,328,73,63,57,66,69
6127,278,61,52,47,58,60
6128,286,69,52,48,45,72
6129,338,72,66,60,68,72
6130,75,10,17,16,12,20
6131,218,54,32,33,39,60
6132,291,73,50,56,42,70
6133,315,62,59,60,68,66
6134,77,9,10,10,30,18
6135,301,70,52,39,67,73
6136,252,73,40,36,35,68
6137,292,70,64,39,54,65
6138,317,70,65,58,59,65
6139,334,74,64,60,65,71
6140,204,43,28,25,53,55
6141,112,12,11,12,48,29
6142,323,67,61,63,63,69
6143,279,61,54,45,55,64
6144,203,34,32,27,51,59
6145,323,69,67,49,66,72
6146,297,75,44,39,65,74
6147,278,75,42,35,59,67
6148,347,74,65,64,70,74
6149,319,73,55,52,65,74
6150,311,62,66,61,56,66
6151,84,11,15,7,27,24
6152,333,71,61,59,71,71
6153,265,63,53,28,55,66
6154,326,67,53,70,68,68
6155,224,41,24,32,67,60
6156,245,45,33,34,68,65
6157,275,65,53,44,49,64
6158,323,70,64,48,68,73
6159,313,73,65,45,60,70
6160,283,70,65,36,40,72
6161,275,56,32,57,68,62
6162,292,66,59,41,61,65
6163,304,71,67,42,56,68
6164,229,48,29,35,59,58
6165,290,69,59,36,56,70
6166,286,75,42,34,65,70
6167,65,13,14,11,18,9
6168,200,38,28,29,52,53
6169,299,67,49,69,48,66
6170,285,61,34,60,70,60
6171,350,67,76,64,73,70
6172,278,65,57,38,55,63
6173,328,70,63,56,68,71
6174,94,15,20,16,22,21
6175,309,59,47,65,68,70
6176,100,19,18,15,24,24
6177,297,60,60,53,64,60
6178,310,74,53,48,65,70
6179,347,71,67,67,72,70
6180,295,74,53,42,55,71
6181,112,18,18,11,39,26
6182,367,69,76,77,72,73
6183,324,75,66,59,51,73
6184,70,14,10,12,13,21
6185,318,72,61,56,60,69
6186,103,16,13,13,39,22
6187,215,32,52,47,44,40
6188,273,65,54,35,53,66
6189,353,65,79,74,68,67
6190,314,66,57,55,69,67
6191,304,64,75,45,52,68
6192,211,44,38,31,44,54
6193,333,70,69,59,67,68
6194,295,65,59,39,65,67
6195,88,14,18,19,22,15
6196,290,59,50,51,70,60
6197,242,48,35,38,63,58
6198,291,65,55,54,49,68
6199,284,64,46,45,63,66
6200,303,63,71,44,60,65
6201,335,62,67,73,70,63
6202,257,70,46,45,28,68
6203,314,74,56,45,66,73
6204,205,43,32,35,40,55
6205,308,69,62,60,52,65
6206,328,69,69,55,63,72
6207,272,55,42,43,64,68
6208,322,73,62,64,52,71
6209,360,74,77,72,65,72
6210,221,51,30,31,55,54
6211,347,68,71,68,67,73
6212,230,45,39,34,55,57
6213,209,39,33,29,46,62
6214,333,71,68,70,53,71
6215,298,63,52,44,68,71
6216,323,66,58,65,67,67
6217,215,40,30,30,55,60
6218,287,71,51,36,63,66
6219,194,31,29,24,58,52
6220,202,32,30,31,52,57
6221,291,63,62,45,57,64
6222,351,76,73,64,63,75
6223,83,16,13,13,23,18
6224,283,63,42,35,73,70
6225,333,70,63,64,64,72
6226,236,53,33,30,52,68
6227,317,71,50,61,65,70
6228,252,62,24,42,60,64
6229,209,45,34,26,45,59
6230,197,33,24,29,56,55
6231,281,68,47,43,57,66
6232,359,74,69,73,69,74
6233,310,65,56,51,68,70
6234,237,55,41,26,58,57
6235,322,65,67,57,66,67
6236,305,70,50,57,56,72
6237,324,70,65,59,60,70
6238,352,71,74,71,64,72
6239,112,20,13,20,31,28
6240,258,61,42,38,54,63
6241,242,62,32,45,33,70
6242,340,71,67,55,73,74
6243,95,17,16,21,18,23
6244,354,69,70,73,69,73
6245,242,48,36,40,64,54
6246,294,61,55,45,72,61
6247,89,13,12,8,29,27
6248,107,17,20,11,29,30
6249,87,14,14,13,26,20
6250,292,67,64,32,66,63
6251,92,14,15,15,26,22
6252,244,59,37,35,50,63
6253,287,65,55,38,60,69
6254,95,13,12,19,34,17
6255,195,44,20,22,53,56
6256,290,73,56,40,53,68
6257,229,45,39,39,48,58
6258,304,71,50,50,65,68
6259,319,70,54,52,71,72
6260,326,63,62,68,64,69
6261,284,64,58,43,49,70
6262,313,63,60,59,64,67
6263,327,69,67,59,65,67
6264,335,67,66,67,67,68
6265,352,70,70,71,69,72
6266,247,53,39,22,67,66
6267,223,53,34,29,53,54
6268,320,65,62,67,62,64
6269,76,13,11,13,21,18
6270,209,34,34,23,63,55
6271,271,49,48,44,65,65
6272,293,69,41,40,71,72
6273,304,65,71,44,60,64
6274,233,53,44,28,50,58
6275,337,71,71,53,68,74
6276,234,43,24,45,62,60
6277,237,43,50,35,41,68
6278,261,59,44,34,59,65
6279,212,47,31,30,48,56
6280,198,41,28,30,49,50
6281,260,66,47,34,43,70
6282,99,17,14,14,33,21
6283,339,70,74,59,67,69
6284,80,12,13,12,19,24
6285,317,65,62,48,72,70
6286,265,55,47,35,69,59
6287,310,73,56,35,72,74
6288,339,60,68,69,76,66
6289,295,65,36,66,63,65
6290,276,67,45,27,68,69
6291,334,72,73,65,56,68
6292,279,60,60,35,62,62
6293,288,65,55,52,50,66
6294,309,64,54,59,65,67
6295,299,67,61,49,50,72
6296,320,57,59,66,69,69
6297,311,67,66,46,63,69
6298,250,62,47,22,52,67
6299,230,32,25,54,64,55
6300,244,57,34,23,70,60
6301,308,66,55,55,68,64
6302,308,61,66,63,55,63
6303,286,66,62,31,60,67
6304,353,65,73,76,73,66
6305,107,20,15,13,36,23
6306,280,69,60,30,53,68
6307,216,44,30,25,58,59
6308,313,71,67,57,51,67
6309,309,69,65,49,56,70
6310,266,44,51,55,61,55
6311,249,54,34,32,67,62
6312,363,67,75,78,72,71
6313,285,64,45,35,72,69
6314,280,64,55,49,46,66
6315,244,67,39,24,44,70
6316,70,13,11,13,20,13
6317,93,13,13,12,26,29
6318,306,53,59,72,63,59
6319,370,77,78,77,64,74
6320,326,72,67,55,62,70
6321,118,22,25,12,38,21
6322,75,13,12,11,25,14
6323,348,65,73,73,70,67
6324,279,65,47,41,59,67
6325,203,37,30,32,56,48
6326,319,64,56,60,69,70
6327,199,34,25,23,58,59
6328,347,64,70,73,70,70
6329,292,66,58,49,52,67
6330,214,43,29,34,55,53
6331,299,57,59,61,59,63
6332,331,60,70,68,67,66
6333,214,37,37,34,53,53
6334,83,18,15,21,13,16
6335,281,68,59,40,45,69
6336,338,75,62,68,59,74
6337,317,70,66,46,65,70
6338,352,68,71,68,72,73
6339,318,70,63,44,69,72
6340,178,17,23,11,68,59
6341,281,62,54,43,60,62
6342,226,61,51,31,23,60
6343,277,67,56,35,48,71
6344,277,68,44,34,65,66
